total_tasks,task_completion_rate,overdue_task_rate,blocked_task_rate,milestone_completion_rate,high_critical_risks,open_issue_rate,project_progress,delay_level
8,59.92224455153224,7.120098654395418,13.212243585527712,66.82011196547579,2,4.390482586107602,7.8201294609656316,MEDIUM
30,35.56907956058677,10.947252022244863,7.859965574481338,25.685606826719443,4,24.59642602394627,23.61881820143567,HIGH
27,85.85932786435615,45.53244750991099,0.6298128138733783,70.97071410977779,3,65.48691972152447,89.07609485493641,MEDIUM
48,94.2502693751556,15.253618902043875,7.204497986206557,82.8538993262613,5,17.13598068145048,55.05804037917162,MEDIUM
84,89.34974155600834,43.919391822420856,1.9613255825251308,22.998902123012243,1,79.48981165114128,23.20972275430483,HIGH
53,72.4918506568892,15.897580459545985,12.886204937915847,67.25286537415883,0,76.30823747517765,60.79595787796904,MEDIUM
73,36.47644714312926,7.428345951318965,7.415149447305271,66.6513227045914,2,87.28514919166157,85.89275064532161,MEDIUM
79,89.72508589930204,10.461878674961083,2.4422310556468094,52.36005642406455,5,61.488644827062664,20.906186426567366,MEDIUM
54,77.617723415926,32.25357821253548,15.274755516856779,54.872899850460236,3,17.899851740764916,72.68625297038614,MEDIUM
72,72.50587063652824,35.78249363442953,14.843760760223452,34.15019126465023,3,63.810560048509544,80.1093257254239,HIGH
88,13.294403915464603,10.976314132990172,6.090014901477111,87.6851437322394,3,21.859372635184993,45.377171184326315,MEDIUM
53,61.42333480826645,46.77494534940704,11.223220658569613,59.549677652331454,1,75.16227519812297,33.02956158092621,HIGH
71,41.641745647162054,29.198111236521196,13.9575933319916,65.90132378245634,3,45.115120312236975,46.08803796656812,HIGH
52,82.4054018764114,15.851021287224986,11.471127798717811,26.160915790140365,1,26.56248781483982,12.209402055396344,HIGH
15,36.506603925185686,25.08824598520658,16.399556691271304,17.034310927455103,2,92.66059192101775,14.348865421606963,HIGH
14,42.42132018093261,27.301302999372258,10.012735246862393,70.75965925776747,2,30.271558273741107,82.4786540717324,MEDIUM
92,86.0903411708907,9.53212183179059,18.121021315007443,22.407861350897385,5,73.98210059339227,91.67634036248823,HIGH
6,79.30684817547107,14.092263513173481,10.398970793886836,99.7158101673648,3,82.18613161143196,76.99157712798049,MEDIUM
6,52.48035944155002,25.63234865265884,22.83481611717243,23.43530288258158,3,22.75784926632516,73.71690955883281,HIGH
31,52.69944266256009,25.791267524288457,23.57923944725437,78.18591693182624,5,81.43977110192264,37.362659351765465,HIGH
15,38.176735014633465,9.392327602503064,23.10393198026637,72.81471422010591,1,43.8680801167875,86.0296918679211,HIGH
8,43.723015058826796,28.875422430690456,3.8503692237076006,94.90186010600965,0,49.98002112686737,67.59057215793723,MEDIUM
50,40.584001766846754,20.95736579065,20.572884176513444,46.303184543965315,5,53.76040063771397,35.97755387992213,HIGH
7,61.081968476490694,1.6104496725440731,4.174042080422766,97.95190003318622,2,56.81908848124691,80.91884886685955,MEDIUM
82,61.64908608812859,19.54429446912263,11.439556897626357,95.38234073785881,0,53.44905807557243,22.89217442351488,HIGH
18,39.59572263998054,48.09690730703448,19.17009917529161,37.41809180670779,1,10.431317742828671,57.5261436542528,HIGH
9,84.3827345372156,30.168195623387888,0.8051551550683611,27.90988613854492,3,28.381762061932903,27.13874546926487,HIGH
89,57.19561276061944,22.73318434411778,11.059567969709265,10.994238000097226,2,85.97073473767372,44.031817258559165,HIGH
25,99.06356111144241,6.456883451511342,12.552396091427907,76.88284789166353,3,95.50967656343244,87.24145192366518,MEDIUM
21,88.34041609250703,15.487858814075839,24.536883095578464,69.83133809812517,1,60.370944868841306,94.21965419858549,MEDIUM
80,28.26755564825796,35.83860236586479,13.768693121248702,28.153245603068893,1,44.573158073402965,83.33534932082523,HIGH
82,82.68092492383428,26.29282524022887,27.30907616821581,89.13154523213413,3,46.269545388320644,8.713055067081878,HIGH
16,35.91206064944656,44.04970367211694,13.689198720480912,73.02848857520186,5,79.23467851985151,42.153584943991994,HIGH
27,47.35474826710025,8.978905491517713,18.53209549186616,48.886895263228816,3,91.08330954542758,22.427210296389408,HIGH
77,18.598075400439036,34.93223784330761,1.3099339395080323,89.69876362643065,1,27.377627702471486,64.66790431056221,MEDIUM
42,69.9991246496638,3.33719316797107,21.79613263660879,91.20112478399976,3,41.12781583695837,77.37677594660423,HIGH
20,99.57847433675741,3.8266818059224104,3.1567368293691045,78.98851722595063,2,41.00960675696729,20.659715041613786,MEDIUM
31,55.545811459549995,23.10837433737437,2.1958647606223716,72.50371426944423,5,46.190396980312144,37.64748294551638,HIGH
56,87.0195830426836,19.833716391688082,0.322120841727942,20.321444524965905,1,32.711036257666024,76.12422264444326,MEDIUM
67,51.522129819850214,4.1274314926671,19.710678139841615,74.22233853862924,3,14.02557601838389,82.94053551940976,MEDIUM
25,25.353018607680696,0.9033063825177212,3.0154536315582545,36.47301883379835,4,74.14464830670468,21.00307049133333,HIGH
90,78.72301422811266,33.86915708826939,4.604894319323746,42.22782906900808,1,71.4412272233105,89.8053320432394,MEDIUM
73,29.454984961340067,34.83711818149538,25.09503423455143,83.03606433465109,5,66.25399419397893,67.70383872252657,HIGH
18,45.155655012512234,15.416212545330332,1.5724576856654904,10.41991594716774,3,76.711423845394,93.23795246870426,HIGH
52,91.78807460865848,9.999284554789373,0.48115329929055206,12.514975287289591,0,33.71166424492489,23.25442287770029,MEDIUM
90,15.685433669769058,47.937262759464254,2.8980961733141894,85.18465746000825,5,16.788288745292647,20.869489231565503,HIGH
58,56.125009057607826,40.78121681777442,9.680387279850418,66.41077911152897,4,20.711931537335637,56.46175207593345,MEDIUM
59,20.872356525933238,10.688999334680032,10.697289777554829,25.625940198820164,3,65.3992759557368,6.13823094943711,HIGH
32,51.28983385718358,3.300814203158653,24.452546748174193,68.49504959696415,2,4.393894275524657,89.11870480152429,MEDIUM
57,37.13808237820164,29.94345482423008,29.493074787514125,19.16322308873981,4,79.12597730050331,92.611271409647,HIGH
77,25.431319942136206,47.95173521889171,17.996014354606185,98.32743053718397,5,38.85654410563447,92.83257314842082,HIGH
93,21.96382924828074,8.766552297530117,22.851488489799284,71.88625878555348,5,48.21303789877406,36.83499572185155,HIGH
82,92.08929294834526,22.445578270543887,15.330784240497339,76.76325299529948,4,58.746854740849976,98.8961821143531,MEDIUM
34,11.909204166169317,37.94705156116911,3.7216848825324966,31.27566930958774,3,75.72457435991296,63.87779170678567,HIGH
12,22.379993451439784,24.936324095955015,6.06035362593917,43.817314866145544,5,3.790671555745573,92.72386825758443,HIGH
81,98.96962400621835,22.186310119649626,26.319957225476916,22.08403106802239,2,64.36020716054057,77.24691881807676,HIGH
71,81.26017941520419,20.74467005135358,24.381316219669976,77.5495819906324,1,84.69348455434526,36.47067589729427,HIGH
36,28.523569170669152,2.703699062255044,27.53034524582461,98.95386488996762,5,69.62780484520064,26.13218518172207,HIGH
53,56.93247347285844,9.177273676678865,18.893475384870765,15.815519230723423,3,6.9984919977644005,23.284217491374548,HIGH
86,99.28113119853944,46.91372633137554,3.7668299880086,25.630824218219203,4,83.12208786251625,93.5222055719455,HIGH
35,55.66820939656202,21.31199081427943,14.012227426051266,24.774293042351587,1,24.49249582291899,21.76137296524545,HIGH
36,37.27906365455508,28.82109152088731,29.03177432021583,28.126090425755606,3,8.00159718916802,97.39274404317352,HIGH
55,43.9945739887576,23.53567422977688,12.6809177186994,64.84547984707004,3,76.03244644096378,82.86236174856845,HIGH
66,11.782996941906482,19.070965583397925,25.621266309149455,78.29724901602516,2,59.5183361598832,19.51587734759563,HIGH
98,25.81293860939335,19.02251186357857,9.175418493211962,35.490317298197894,4,60.60253566566433,11.834266719648559,HIGH
22,74.33770337874638,9.785787446321715,27.48395812279563,10.376249560379117,4,73.03686419527634,40.55449233716802,HIGH
56,93.31219641435007,47.01424926320079,29.114779101802554,43.58304079296714,3,30.781082541531855,98.81459594435509,HIGH
14,46.790882644429516,1.9413448842139747,27.648097453522126,44.63434103050574,4,16.23623832630231,77.48033129757869,HIGH
37,79.41433408988817,37.578870252611225,10.457360634865244,73.82156188768121,5,68.84893951429466,71.16326414407743,HIGH
88,44.67998417754984,21.202016895884352,7.403754348088695,52.99530024160207,2,63.0952713687412,69.26043188336735,MEDIUM
94,69.9108073717357,7.394214071829131,18.163069066883047,94.98386994969833,1,25.428803449433147,62.204186059105915,MEDIUM
89,85.73643099165311,0.6168693738917375,23.129165565737885,67.99576516482867,3,39.766692151181225,60.68524071979396,MEDIUM
15,56.66833394687938,9.441162599625496,12.688345797171502,84.67746085240269,2,69.18367989526656,52.56144808180574,MEDIUM
73,69.26374539582864,19.139430517733008,9.2393659950644,47.04480929465295,5,86.94179586237179,15.381036813833733,HIGH
78,79.90220033957105,17.21964061790258,4.281404451062083,77.38570652050747,5,39.797021969414494,34.269532565846504,MEDIUM
26,83.47504402887145,0.0789288792277354,2.0952448488198883,72.6685036540446,4,41.68423239478557,32.39232480257013,MEDIUM
60,25.357083051473765,18.732569436132916,21.12141589842708,27.821847601103876,1,50.261375269653875,15.472633747851656,HIGH
77,83.29334094473424,9.281902090065497,1.7694619484057428,26.44564593453762,1,25.93519164841407,90.71596244576183,LOW
57,49.66574047815325,45.64857021883929,3.2758634243224516,67.27902758830302,0,29.312558536013256,40.884211077129464,MEDIUM
40,15.783619365048944,1.4833325839215483,7.0434038664170595,53.667491753044814,0,0.9506576218131668,30.277671265757647,MEDIUM
5,69.87900504782863,39.46035839156018,1.255780331084544,28.996152259484738,0,37.56658032758896,54.407041547858704,MEDIUM
39,93.89155427912885,23.661589159411058,10.11089904704054,48.65082591987787,2,68.18599990766658,37.59235784372156,HIGH
45,83.51624728414217,47.04955233678617,19.95234855975315,44.059212840891,0,97.5305060714701,87.94235606770403,HIGH
17,10.277619668265675,43.52707553591887,12.054250700448492,85.18790431259087,1,2.5680427267470773,16.674981248047214,HIGH
72,35.15207771655599,34.96323106864085,24.45155275952912,43.15869056189526,4,68.61848954772658,87.6360414560433,HIGH
70,47.181393350813956,9.39674675581198,29.58544216410963,96.17924284021849,2,1.663030411137112,39.21953315270153,HIGH
10,97.263781895341,36.790651576789166,20.337882588276152,31.020278666978108,3,40.01651908398019,63.196272815959425,HIGH
15,41.35005621993888,46.954237644181944,28.24432833437126,52.85097255422496,5,85.71000002287307,90.99426239388654,HIGH
98,44.63726890420666,30.358690468623095,21.358259203246554,88.28728509548975,4,78.48619435489371,73.08323478654384,HIGH
9,21.50752190361361,39.84103802110623,9.04044914968776,70.57559445252588,4,98.7219608387245,49.34628930661842,HIGH
62,95.95460996338038,24.10842726478059,16.22003724595195,31.90203986352439,1,75.3252520741596,67.67578472563144,MEDIUM
16,19.49227094009821,49.66807354828907,0.8766534537602821,93.61031289105908,2,90.26485188565388,77.79933826352652,HIGH
33,74.72574847330576,33.29663406174716,28.545116386751282,70.35411448090397,5,13.575643243444102,55.78161377599148,HIGH
97,54.276290447561124,39.77702323041281,9.984033526168897,30.142559512408045,4,76.63373866963946,62.06454493957286,HIGH
87,40.890320196233155,45.50835628712279,22.289034590721684,75.25252770147134,5,64.21022026619455,58.380494764399224,HIGH
60,82.76027337463998,11.177541784604617,3.4706989581085357,17.891230657878715,0,34.02378539784343,61.259046301506544,LOW
29,77.0155977068893,5.8053111928846715,11.032110779155223,86.79972781392564,3,57.69168416926107,5.159456689103669,MEDIUM
12,63.105380521746525,9.492883774309824,11.64436585750792,48.13286452567479,2,79.7518139178322,93.72289069498854,MEDIUM
21,56.77762441141046,30.080881934902067,6.664246717077327,45.57811454554622,4,85.23620252356139,35.01299138178359,HIGH
42,85.34949891046718,24.991633251302286,13.6735359163788,64.13188722361143,1,74.70599313478968,85.66710964681742,MEDIUM
94,13.090947895491329,16.006967912946422,15.071339828595915,71.97399974697649,2,99.68486044382249,72.11961544697981,HIGH
66,66.79693650142741,10.785253157848684,8.744853147299693,96.98461326885057,0,98.11427951619787,36.64873193581933,MEDIUM
96,28.95517771189134,36.63290513099465,24.31255956554526,73.03666722934918,0,92.31578548657289,78.72368005668314,HIGH
67,75.46559166358938,14.955088862921867,24.450364856254378,92.11387355898799,1,99.10632149991827,57.054576406382985,MEDIUM
48,48.019372455856804,23.671080913511773,10.44921482154299,45.222644323078384,0,52.78444344308569,31.888787648264966,HIGH
94,93.07574076621455,35.05543353268959,16.440300954976482,18.75876100198225,2,75.22664799636412,60.13644957733352,HIGH
11,86.48287485623202,35.47937657835856,13.725975004129257,24.732502117337038,1,44.18837405439877,50.83196321616134,HIGH
23,28.878971037509153,40.217922161662024,5.869652048197139,68.61141950504427,2,72.59575117836988,59.6897992095727,HIGH
91,80.69493270638269,42.92153796091879,11.29667377853352,98.44304903179403,5,84.16600910441794,92.96860698872426,HIGH
17,42.00254684443986,23.693787745994655,28.35189589540782,20.561216087824906,4,65.00978048032955,61.372277075149384,HIGH
24,66.42752919368101,20.199699791148678,1.0197848347133098,31.67698789908015,3,30.268960958707403,61.634770525118405,MEDIUM
27,68.75172702273741,18.7685820370353,20.753845495990802,81.57926887546651,5,8.96111486683101,49.04900880280956,HIGH
88,44.38908275045039,31.616675724534492,13.353548430053083,11.044217577576891,0,8.263699056246542,51.475751891239625,HIGH
90,91.76306050924482,11.246752002472709,17.605514728944428,98.86144020808302,3,27.372480700705825,75.80913300799249,MEDIUM
80,26.29869345245055,24.209573864919758,19.33789946945093,49.02908307949231,4,12.523643746555779,35.89675259614242,HIGH
96,91.79924709796119,39.76124135312105,5.5466954571002365,83.15811435182967,0,39.37965449397277,82.65897010236677,LOW
72,53.97069361622519,25.945055796632143,17.541646183799607,74.23742118250195,5,12.408932859829225,76.53387814543439,MEDIUM
89,90.78420684158314,9.03320866152772,17.97307819766161,26.19438007830947,4,44.723287821198234,34.858127844999004,HIGH
10,21.593439145068018,10.311495010793392,4.836307858188656,60.624658861074174,0,8.461032792872514,16.848126412064502,MEDIUM
43,42.72036766234677,27.22135751381635,12.691539818891082,95.07056362356501,0,24.833708480447513,9.385794996398591,HIGH
71,91.4157561991525,14.669841400965144,16.02307195475406,22.586954175952307,3,69.51014944384697,54.6532946938604,MEDIUM
50,64.55549201696257,25.52951731154304,20.637909270601526,69.63552969529253,0,23.710035560081856,22.866996850508418,HIGH
43,87.04766552847998,10.760647042625743,4.026240170481289,59.686356406238644,4,35.90651622220554,17.206750916428252,MEDIUM
84,47.981351067814,27.49243052861369,7.820233266453961,68.47920463479603,1,40.005937558463025,12.909137232231684,HIGH
37,70.88731034309345,47.00996640865332,4.297318503835273,28.338660719619867,5,73.26748987242556,99.55913055797208,HIGH
94,68.10141032439819,35.72224839484031,16.90926469653503,68.29940001551611,4,60.494469228418964,44.87021489477859,HIGH
24,38.47243055194921,39.389203277836415,11.368257036635992,96.76159310582766,1,7.752459697518665,16.83901626981546,HIGH
19,71.55813224131757,20.339063207044955,9.880725288430785,18.007674236996124,2,77.80709510538951,18.90131512687548,HIGH
33,34.628210819420964,4.89734276278167,29.38455640571717,30.0003014808663,0,78.27336186590482,16.732831796217553,HIGH
72,75.54946734604293,15.327477674494327,24.640297473996466,54.065674011399224,4,34.89002116058434,59.35501711229118,MEDIUM
41,59.63880087729436,30.373347215006554,26.897107298962013,25.367267494050225,3,18.06724842278129,81.57807462232729,HIGH
91,97.12002553781319,26.584106889244797,17.83850935444708,86.46670144974152,3,59.23101240960672,29.610797955857656,HIGH
92,56.22088770709961,7.774564123735922,3.791050793827356,44.09205981403938,5,26.73699040179298,92.25195615675175,MEDIUM
86,97.7049862095234,35.37512078044122,7.473348828751271,64.78326914937747,5,45.77865912251511,46.701200780968335,HIGH
50,81.86220088735165,25.111462282694745,8.274689231652689,48.498857444923516,5,88.13877100036439,82.33220880279384,MEDIUM
44,67.20717234323124,4.3471142453903875,9.169845075871374,79.3520561467582,0,63.467668056096784,12.285855184089668,MEDIUM
35,95.03802536746133,8.255656277878842,1.722345669102322,76.90685112570655,4,92.95890069965313,81.79295728402981,MEDIUM
6,96.59496981915609,21.199181183067356,15.260470866957622,75.77176296918506,3,49.78052043543121,70.08657708619289,MEDIUM
91,89.92724804518254,34.89409764285817,12.164143550522681,65.46579463121712,5,0.7290256873965784,45.37299641777733,HIGH
73,77.4701157290895,12.211312351458497,22.16949455317276,95.57815509171266,4,68.40781018822909,9.023818244788691,HIGH
62,96.8182645378106,33.72610842070928,26.457916966910012,57.11647742496338,1,17.481419500054695,39.86983902561552,HIGH
22,56.231603561313726,47.6241801123718,12.681668064484265,44.11852892744211,2,96.97284036370628,37.106066620605375,HIGH
91,32.47887011509669,26.955981124481948,22.992417333529776,20.607886061860818,2,48.31246830042082,30.151324832746862,HIGH
5,76.42231499259084,28.442097229369534,6.52389584252008,37.433781948833236,5,51.55290128717376,89.87469649587398,MEDIUM
64,90.32445174155669,42.41758901188763,1.7249018749022627,10.53019937424154,3,32.855180128179974,38.61981071666319,HIGH
5,41.47495292214799,36.121679539292195,12.06204265829898,10.797735967639086,3,49.20461192544134,13.050659040094711,HIGH
70,90.86589622373849,20.5359526439915,27.3932733731148,10.621940672447797,5,25.01347528852167,49.716374595158456,HIGH
52,36.935645735298195,21.41707349277786,5.4654612101079625,83.03894686887675,0,98.93692466510241,67.3465662430149,MEDIUM
61,24.565087054585636,17.68688885386701,13.01880464087655,42.33130715431171,5,19.84646179576638,23.00887154091505,HIGH
10,22.031229849972874,21.05278847512751,9.936405323668824,12.844588715047568,5,19.899192413967725,50.53302359708689,HIGH
90,98.46358324529204,5.939615302195889,14.672035027322991,54.60108363616323,5,71.43209586101322,35.864331359815154,MEDIUM
56,55.16727242871753,46.17806253652766,25.291887408265318,44.99636562040143,0,95.76785944989292,80.30773089833154,HIGH
21,23.998778991184004,25.000046571213357,23.021548543372226,31.28544416042853,5,82.9835760162331,45.818179866385904,HIGH
81,76.36884004416018,21.716425746751206,8.683998871346569,53.73363194939002,3,24.774729920635487,19.487093867947266,MEDIUM
70,26.817421186357812,14.056941779973952,3.4505997294560364,33.71776580425452,5,24.73543708498064,82.95789454706086,MEDIUM
30,52.65035453126937,39.135846052301105,3.0919467734869457,75.74110422439914,4,18.118824950359002,99.29240849772715,MEDIUM
80,66.60171178805044,7.43630499742336,3.6138356772726334,46.1154844124092,2,99.0398795844446,93.26434149511059,MEDIUM
59,11.58952106149541,9.982174668809558,25.93050332016245,44.23173842323382,4,30.64459465455923,65.16444763624528,HIGH
34,29.959771262526555,21.303792848883283,1.840491706847479,48.43655450603801,0,30.428998999338553,30.578378472773238,HIGH
40,94.86988724464331,35.57927996593497,7.40905910428782,90.55956106096562,1,4.088912904661834,9.952410517192785,MEDIUM
100,38.947564580127434,14.265848499558182,8.404780605841124,64.58696409365947,3,18.484000304537297,95.09117764735372,MEDIUM
51,40.085393245459365,5.576430669757432,20.068426209761554,71.46653614684298,1,33.121173352426815,75.42274975741914,MEDIUM
51,76.86388179728945,29.445553768002263,18.141414233653013,31.442699793892725,2,21.003330189233427,41.48468888019741,MEDIUM
18,21.743686472328573,37.129371837465136,3.6106304171023362,62.79053104780402,5,81.7409151721251,23.328113197853448,HIGH
62,93.29505755660956,3.743980058214813,16.397370685415794,40.86081718752441,5,47.41985201064095,77.29386127881644,MEDIUM
73,74.86925195031249,2.1905553072064876,5.751201827424589,59.54461137983412,2,89.15866529723654,77.13873986956952,LOW
76,97.76135415777979,44.74565139636845,13.45446660292103,74.55932870930883,3,6.770849587634665,44.80539530334965,HIGH
69,81.17966556525782,8.346756398362537,8.224459222713014,97.07382471564472,2,4.5445225803575795,58.78660299461612,LOW
93,27.11718251306092,40.72667524125197,14.850777019119473,57.922286751292745,4,97.15384175999874,20.724230904771154,HIGH
70,44.57353778649026,38.96860867375393,12.025468783203893,34.4344770060719,1,0.3600546419643247,59.330307883707675,HIGH
80,72.7049572825247,43.95775084518913,23.719406317054258,50.98968882369695,5,72.05791661521286,29.589288672983386,HIGH
33,36.67273181485327,13.425732609685854,3.5731018717085785,30.153650523015266,4,23.82167748499162,8.71361416402055,HIGH
23,94.78414006176756,13.887825208622202,3.989141792901197,88.60445582237779,0,64.24131242932651,28.655767060860576,MEDIUM
31,58.1135431711125,0.06999807381834477,10.423856966052101,64.46435822173711,2,32.456187220846225,94.91064360006796,MEDIUM
75,33.763436265194144,6.680580008157666,26.950072782817934,36.54058046055706,0,62.595530462207016,5.9887781983131125,HIGH
50,29.735163344017412,48.26137322175868,5.302057174441337,97.44442344760495,4,65.73175935355006,87.45828419124832,HIGH
79,19.579845927910483,37.288489449067185,11.459429326427646,68.84422468514043,5,63.43055412496752,57.33339134294618,HIGH
61,29.857513376948773,13.439675123959265,17.449913985237625,82.6959664914006,3,15.56414771531217,27.013698550553098,HIGH
97,49.051320651006705,7.416709476026945,14.370206615408744,54.63650581491156,3,18.502802264390873,86.92345627941566,MEDIUM
29,61.269218654533134,47.16775295491516,5.412199269435762,35.383982225464706,2,16.291864875892582,21.884755586552792,HIGH
55,71.86301428604116,9.39240085685779,4.305670799027833,48.37555275911722,3,90.91310549163725,97.18661917923322,MEDIUM
17,75.18762303449265,6.864564764039449,22.51332606553869,11.06096762639594,0,37.78751297592412,6.968011971215705,MEDIUM
6,78.71011804600464,32.224105646713724,1.3122012761635415,32.35086500131031,0,26.765647636827527,94.16684720368322,MEDIUM
81,11.214721361667198,48.31803813926733,28.72853073291347,19.570505014161125,5,81.82553599654877,86.00842030501586,HIGH
15,28.20894779660335,24.021271526691223,16.88553703406236,49.98935783946396,1,30.7384992627474,50.496296433201174,HIGH
36,15.02879559187128,34.60205989608788,18.82457559040477,21.076796367084317,0,10.281531173469194,33.1901566665156,HIGH
70,89.78111814918745,20.764233597306543,0.0363126200810715,30.188147069216356,1,42.71354331477214,19.00076846453876,MEDIUM
88,35.81615865476127,46.08454588017989,20.532524224685982,71.80896594807618,5,82.27848701299328,15.678823789380152,HIGH
26,99.16912481123364,11.22612286423752,28.693994646336673,35.36328451452934,0,61.56967679688691,16.24334219282033,HIGH
15,90.60278418586563,30.225319099092097,5.342033303222448,57.74325765770647,4,18.13654875713088,45.39823211186306,MEDIUM
90,71.84446459368421,31.237913600192417,8.610166612651723,88.78619513923698,2,91.6234355414292,67.86451295067137,MEDIUM
38,82.96474733672007,35.565334110961686,2.291084778798249,10.19608883227599,1,77.77840394962887,18.925963345351214,HIGH
23,45.153961704690644,36.06717318179113,23.56638282008601,53.0588811883217,0,11.316403432073352,45.608050198559496,HIGH
98,35.06285282239395,4.522350923364388,29.843150480285825,26.368510269211132,3,35.260875760999156,51.9496152569655,HIGH
66,72.4078751173347,20.697217286282445,23.80504771395121,40.011863056122614,5,92.16049033843585,41.402595041488595,HIGH
75,54.73920649653115,26.688532342240734,15.974232972311798,83.92637782328059,3,8.361772135618272,72.9175000270819,MEDIUM
72,62.008879556457174,34.67494763854596,22.448504988700297,73.27839819977075,1,36.17094308351435,24.311568322934242,HIGH
7,42.61585980842786,23.696317507928523,4.007780385219477,19.914068172588674,2,36.085853612982845,85.68626643973133,MEDIUM
22,36.52275593157823,7.207012115140382,25.599366177208807,97.46376412973372,3,24.249740847004475,83.6430717359169,HIGH
12,77.22958246173052,5.861790464092781,20.87342210947637,22.876892119433506,5,2.634688240380978,96.66675329467155,MEDIUM
52,14.867501058624372,5.300491550098102,17.44821222285262,52.91439127452185,4,87.04769772155075,7.867644384162373,HIGH
51,22.714974337141186,12.2522902030741,0.37433100548009746,84.79611935640881,3,14.971722487671446,22.330328595844275,HIGH
100,22.61011583603651,26.372501886846095,28.462972931453816,52.31660505411791,5,33.73369905648651,79.23270625070094,HIGH
93,11.188847763905045,5.563333316105357,1.8000239613258384,67.82088535197614,4,75.1132929128261,52.81306516552817,HIGH
6,45.67516211376494,21.181038275325125,28.44725889175605,50.88668599630916,5,82.95182306919571,92.31927185763558,HIGH
69,37.543056337846465,11.365742766734305,27.943507020950456,34.46448473320163,0,52.150104476183856,97.90299695247366,HIGH
21,76.88212647339539,20.020121194066014,1.6799046588479882,45.30618627766102,5,97.59873938507906,62.48292345525871,MEDIUM
14,83.49029520391221,23.421804784765936,9.395689812161017,67.77017508789143,3,16.482435952627394,81.31722975738661,MEDIUM
87,48.1799700671863,13.495978008359998,3.132001849519143,42.64314662133987,2,2.804885983116856,31.80965848611472,MEDIUM
74,19.581808864166774,10.595497338887583,0.3293103925559149,91.87183132634169,1,55.16913771757924,65.64695129747824,MEDIUM
9,31.630163820275072,4.251967734345474,17.103683255194902,14.038708438996512,3,4.568061268366053,34.88512775938986,HIGH
44,10.76308576948006,17.832457181691908,8.472065394834953,45.8322749660868,1,31.44724425065686,42.110924191328664,HIGH
50,97.64656686526924,35.13284052710474,2.9213950778510087,46.65579051290456,5,50.35784028545236,52.70682619297475,HIGH
24,12.131677961690688,39.80346485306014,14.30859102003832,88.19311161847739,0,29.011938096003973,19.396092033576423,HIGH
64,17.087757361444446,31.297636066858043,28.58454884256334,30.841307115526394,1,80.74760338772813,67.15091424719951,HIGH
96,24.494232381936133,48.183367960758474,15.489023922148093,75.5848575740047,5,52.32870871590614,78.0204403581802,HIGH
62,80.68166726684407,16.951035444006912,10.80949067103954,87.03572977045701,3,4.001290269702618,72.71243567426967,MEDIUM
92,44.88708445072141,10.441032050926047,18.311616988527113,16.749846013049847,1,56.6900861470324,99.4684301857998,HIGH
17,82.42537998664943,7.131126063435267,26.113724405216196,59.24224472104036,0,49.891226063753656,48.206746464992136,MEDIUM
26,94.06503741893721,8.073624248862949,8.40351966988555,42.69954392167302,0,7.113392039527177,72.5122280294772,LOW
63,33.21496895516587,23.66304769310495,7.680789104807308,88.89920823115173,5,92.41607721183243,94.28379961681955,HIGH
77,53.94330958696706,18.173605523632187,8.598752036900642,46.812990733460225,4,91.7140116397923,17.25350265859536,HIGH
51,56.12313267614847,31.23159555794483,9.409362310249305,17.514149333522322,3,50.59424299753626,29.96860610957308,HIGH
92,13.840801684969914,48.87158186877771,1.7117602544373023,81.15315744305782,5,82.12350350677997,5.754579862083576,HIGH
18,36.15945401656592,7.910290200313074,11.978412610403268,16.56808093245786,3,87.41588850489151,68.56930337013898,HIGH
49,51.92898364487277,32.12422413197002,27.0037954639546,51.83676972851689,0,18.027335950566915,15.29309151439914,HIGH
55,79.13949853912216,9.9735499924125,9.861619114385142,38.55563760413317,4,48.62950162040828,71.71762965934018,MEDIUM
65,20.289379097921813,22.728932290629423,16.35243665182764,95.36803120596021,1,64.02163819482188,35.4177288262518,HIGH
9,98.90296685767893,38.71027617912174,1.8720077581240968,82.76802236239871,3,97.85608237490776,25.27497895164313,HIGH
32,88.12185415673885,47.63225047238782,20.51014321064659,34.2863299152733,5,17.610561909967124,18.46509990527935,HIGH
40,46.45616320784255,14.916840148633675,21.366201069523598,88.41602167319482,4,21.41049032631843,89.84197199081991,HIGH
28,84.74941823509936,4.622063001601612,27.04925211411736,40.781723310820155,2,16.45332813159026,38.181244615349584,MEDIUM
58,53.34627295132687,26.775314542960555,23.51572174445297,96.90308505819817,3,35.46923764988617,70.82563649252133,HIGH
54,84.07141276369866,28.045422130477565,26.813378691031478,27.870397992452858,5,66.79624883717995,63.568675545890905,HIGH
46,69.76566455344197,41.175191081676275,22.030697630979795,84.27114394534182,5,31.651528935273564,19.298096561190526,HIGH
63,94.04374594445372,24.972283417098723,9.492235134603128,81.28151370061822,5,40.63866381555996,54.46571133000533,MEDIUM
5,98.94147456102301,47.16618725378469,25.718012033190696,67.08637476294919,5,96.94575114427283,14.257375176743919,HIGH
32,77.11367873931586,9.382847108012477,20.893382626642186,79.6945955973051,4,37.755657148463484,38.06812763160088,MEDIUM
29,97.45700546478139,28.841821460092238,0.43113053670296275,83.24014144198225,0,30.194447112571375,34.16171508057485,LOW
20,72.93854314775585,32.44558386469191,13.679924550813524,46.93481297534412,2,82.818586038401,45.455673595526314,HIGH
