total_tasks,task_completion_rate,overdue_task_rate,blocked_task_rate,milestone_completion_rate,open_risk_rate,high_critical_risks,open_issue_rate,project_progress,risk_level
32,63.26048249241609,13.869785937850216,21.873132129530475,47.981351067814,54.98486105722738,2,38.178231306201916,90.8476936855565,HIGH
56,51.04609740892698,47.23702417842276,20.29577011436448,94.61793953557597,14.32439501278424,1,7.055804602480076,74.60411537880427,HIGH
86,72.71226404682852,9.63137101920134,11.164267785171154,69.15862477048785,82.05082082109708,4,16.404307201271106,83.04894145266476,HIGH
45,99.32040923014704,21.68135657122057,0.7772958943287334,64.32465219702416,7.752459697518665,0,53.147016547612935,69.9780284769463,MEDIUM
57,15.93634232612085,32.00887444949677,10.884584540705097,40.01656137426484,27.325300236291906,1,27.364678688245515,14.304951249285173,CRITICAL
33,44.07691162571651,5.250136473303141,27.76907580871213,25.81582350569077,72.83274149560326,2,58.88270498912278,81.645825553788,CRITICAL
17,57.606410692639784,35.0227767870419,25.96195048436449,59.63880087729436,60.74669443001311,0,17.074741660055803,94.91847903600281,HIGH
54,26.26052358050316,40.30424980122489,20.334356494546,80.98726569005395,55.16716956691218,3,47.686186874143864,17.11935929664073,CRITICAL
6,71.7992514090306,35.66113306414011,19.72688804411181,22.840312824339115,56.75607750968812,2,5.286462544233828,73.91483091356889,HIGH
52,73.6752174047942,12.455581381252118,18.261089716459157,73.61080863476391,18.310452579677104,2,79.84688987483517,52.711778337120016,MEDIUM
40,95.73546900226813,26.02973317417391,21.55400429995083,93.14307602690229,22.87641041367309,5,85.79214743296971,95.00819160817446,HIGH
57,79.3520561467582,42.262280393444215,19.040300416829034,16.90238912176916,24.003674048831268,0,16.511312555757684,10.45409461882402,HIGH
100,35.72657778765543,46.479450349826564,24.250407563377834,10.962521408460805,94.83966858981819,5,50.86823622319208,74.42574980080646,CRITICAL
66,54.802468391888084,34.25609320325941,20.303224970716354,57.91684108085465,12.469158623718801,0,61.62866070135236,91.53420853601958,HIGH
100,10.65612311865692,21.2489454830407,16.029744688347268,41.055456340166636,99.42219461424882,5,95.08683899079185,83.21952238620037,CRITICAL
72,71.56702916940618,2.117799076204574,13.459561310257177,25.167910536430735,93.01853618169618,4,90.37986190994722,21.60734852505196,CRITICAL
51,85.54680415986994,25.68422420072985,28.57450806742308,48.0450041934528,37.909476586046786,2,96.97284036370628,37.106066620605375,CRITICAL
91,32.47887011509669,26.955981124481948,22.992417333529776,20.607886061860818,29.91779929632297,2,26.47507877131249,5.212259256187398,CRITICAL
85,61.19577501286516,10.873159737533467,9.144593982944413,93.98002994300532,64.29736354613975,0,93.54143847752881,89.78692128275428,MEDIUM
67,15.174705624706789,0.2945552079119673,13.810616283540085,36.85155847557148,10.716405514742732,2,89.01962766232609,22.684982107553388,CRITICAL
50,10.797735967639086,21.540190835314288,5.926333014237233,57.618690626983884,89.85099580415388,3,12.384264851442806,51.3041546989716,CRITICAL
24,79.25028465015448,12.506737644260834,14.120960398471091,43.687852076706626,36.44956978286912,1,53.64273847009529,30.600759091422137,HIGH
61,69.06516801969835,21.967835039583704,4.1962320403168585,77.23819791567634,0.5810218745743723,5,19.84646179576638,23.00887154091505,HIGH
10,22.031229849972874,21.05278847512751,9.936405323668824,12.844588715047568,66.6204819075703,3,95.96988533827877,98.37822675891938,CRITICAL
20,47.89857904625016,27.506183644968118,23.994602564365373,74.2888862749119,32.488769852437,3,50.185858254130586,92.73831881940255,CRITICAL
54,21.827590315609797,47.88392972494646,23.781388704736276,21.351122066369495,34.41205509007046,0,76.73849514457409,27.467968836007895,CRITICAL
91,84.68521841460979,21.48325256125574,17.912604675612947,10.722600140344843,48.01930136193828,2,48.59292438821113,77.28549022786642,HIGH
36,65.5851844230638,36.46242861123377,5.60580706211927,35.302495203953114,11.501999098186788,2,99.42570604455156,28.498665230731607,CRITICAL
59,27.857121323424234,35.32304494929199,24.29857405343612,73.10304586396444,50.2333943628523,1,18.866899604016286,86.21283222856849,CRITICAL
85,67.10294726033024,11.469209611587667,3.968874380279294,13.452978839334449,99.0398795844446,1,42.63029770378868,63.56439902608195,HIGH
16,87.79150996048735,19.017632457352125,15.749135458420055,73.01429753748995,98.01243411855968,1,33.61778514539886,50.5235475735979,HIGH
70,48.43655450603801,2.5827744246609443,3.3016484832568658,42.72185314632978,94.29987471627035,5,41.807419990724796,35.3848840671412,CRITICAL
11,26.357646164894266,0.02679640506603742,19.81292271869362,38.947564580127434,28.531696999116363,2,90.84819749483601,14.5723614911453,CRITICAL
28,32.70367417744947,24.56431737675564,10.028464415153122,20.03757520556338,66.89475403253851,5,55.17682267014953,86.88755566164305,CRITICAL
47,42.451183696957585,40.50176231614685,22.287960599096483,63.00199678240408,60.471380778843375,1,65.02483433183055,24.953163679771755,CRITICAL
54,17.85080559438051,5.318275887699947,18.886758851093226,64.16516125821985,4.103893478633047,5,81.7409151721251,23.328113197853448,CRITICAL
62,93.29505755660956,3.743980058214813,16.397370685415794,40.86081718752441,72.5350659148384,1,53.355755448914664,19.59887351216416,CRITICAL
21,27.253605482273766,27.524784099907844,7.575765227881069,88.93678082780512,85.3438294277251,4,97.51261573086644,90.01673765310007,CRITICAL
62,66.68781745850539,5.871446770000893,13.083772897953203,53.453855646478935,52.37627620349252,4,79.0885172947309,20.858837156888818,CRITICAL
40,72.7035604944365,6.446711826941503,1.3633567741072738,60.95572915279422,79.43903801774532,5,19.0190916811788,82.38068295837874,MEDIUM
68,71.6224851304463,43.512785998541,29.14615252799962,24.89663980452004,75.07277914082881,3,56.24985901964617,42.07345558763035,CRITICAL
82,34.4344770060719,9.20331701770445,4.800091662682139,29.602694982961918,69.67217475836077,4,45.54409869299661,72.23663202267156,HIGH
72,33.29511558493163,42.62375392777336,8.89091060495109,34.166318697434534,11.910339572361927,1,4.561246584032319,27.63059361074204,HIGH
10,67.56538088122421,47.10230003431531,8.33269512517332,21.96742537870359,87.33828424708643,0,64.24131242932651,28.655767060860576,CRITICAL
31,58.1135431711125,0.06999807381834477,10.423856966052101,64.46435822173711,36.91101619941135,0,94.64278273691365,88.97870683804997,MEDIUM
38,74.98716318625989,20.41714411166897,18.344461015215963,39.217162643920744,5.726343114640786,0,82.39317860862847,25.831561307573935,HIGH
40,25.906171523324012,48.58023524866942,16.12166084140187,98.0886148521183,77.81859929786391,4,10.644273253233871,75.84812995322766,CRITICAL
53,95.10906740161944,12.867258440712758,18.786889232912408,64.39075208886715,20.615900916492215,3,22.063903752165302,30.535382735522607,MEDIUM
79,66.68205948692534,42.911066767907776,11.86390224597785,50.145031518154454,72.98119047752478,3,36.864000669370725,90.70597362149994,CRITICAL
16,54.63650581491156,22.969505632306642,24.46793962918643,25.849949695150492,56.965798505036815,5,18.040664231452542,31.794203460212746,CRITICAL
44,24.662678388303323,8.886713466606732,11.825920050002667,64.7039869197184,6.945411967875326,0,42.6395030656858,48.227295177932454,HIGH
87,97.33469185401042,5.011689932758701,15.803356499364513,75.40881624475104,80.79927266522387,4,9.972994311060845,41.47910212701567,HIGH
19,84.39060234442118,38.172287803335905,19.334463388028233,13.936603828490625,24.83429444590034,0,26.765647636827527,94.16684720368322,HIGH
81,11.214721361667198,48.31803813926733,28.72853073291347,19.570505014161125,73.61315102745246,2,85.27202137370091,13.071693362448777,CRITICAL
22,53.238288748044205,28.142561723437264,13.329785946487988,24.682999757413928,33.17563196935384,1,24.380885851290447,56.63501166361505,HIGH
39,66.4737267712143,6.153775759491287,24.74774704378676,19.253378056122273,29.673849122648,4,88.6456868324305,44.45204383488243,CRITICAL
5,92.09502659878244,1.2000434945058591,12.814062994431643,23.263885913773557,65.53645974907741,1,92.16909176035978,70.01966004483894,HIGH
92,89.58015221608137,41.13924350649664,3.372260144014785,25.26031553126219,11.01356537977044,0,95.64664882112226,31.772355876447634,HIGH
14,65.41270911719822,5.917548522537014,27.699588222362596,92.78862429881384,89.55864909540625,4,15.11029688869996,45.71969837245092,CRITICAL
47,63.965033637902835,33.971665585504674,4.506601071309495,70.05460464838492,30.156376678316487,2,34.83856832638544,14.872643468930274,HIGH
68,69.55585437432023,46.6440917050097,24.321582445573355,74.01760139973103,7.63694926266083,0,86.1713975169472,97.91469498813957,HIGH
88,23.193017906122204,7.389009144380526,13.400861782135841,81.71656653805931,97.63392469170094,0,11.316403432073352,45.608050198559496,HIGH
98,35.06285282239395,4.522350923364388,29.843150480285825,26.368510269211132,38.50173976466712,2,49.42064763891105,50.72241225000455,HIGH
57,64.15688038926677,31.830209245333503,4.146638319374826,94.96272406619697,92.16049033843585,3,41.86596315304879,52.22471796856066,CRITICAL
73,54.33412654640301,26.81062810920335,6.9034354503364685,17.525594922056445,71.49210529166517,4,57.78764395161908,70.88240051323733,CRITICAL
100,29.740059027659875,4.362510977384843,10.851282925054305,28.295169990148228,85.0595109292527,2,55.83744680428977,95.97349828251677,CRITICAL
19,15.36196509020457,17.467376724205362,25.462544973789704,88.00952576159104,81.90104524742758,2,46.03883858333545,84.34897192615762,CRITICAL
75,97.46376412973372,45.64769544492549,7.274922254101343,84.50396269718443,5.58656658753407,1,11.723580928185562,71.09917001334183,MEDIUM
23,43.971470489929146,1.317344120190489,28.9473957772647,43.451580814030024,70.14017634541528,5,58.16070740950874,50.29852412310639,CRITICAL
81,88.34292794939567,1.5092865179801962,10.957326548087035,17.109396323964905,7.706529656408501,4,83.10679928489868,44.56701263206553,HIGH
28,52.27882636279027,7.005619908909172,15.823501132107657,95.38891879436144,47.01845006013101,5,33.73369905648651,79.23270625070094,HIGH
93,11.188847763905045,5.563333316105357,1.8000239613258384,67.82088535197614,60.41735988194713,1,50.329542279503336,6.0324197460496,HIGH
59,71.19131896899474,43.79882568653542,16.62467763827892,84.65664076227614,91.91502300803745,4,30.603395930940515,26.59491125679518,CRITICAL
25,34.46448473320163,4.596826255880682,11.326808402968854,95.59657328771056,74.31347385932821,3,61.90437604188682,25.796109231320322,CRITICAL
28,84.02544690027547,48.79936969253953,18.152502143765908,16.94883162893574,69.24265956017084,3,31.318966040536722,65.97962925944096,CRITICAL
53,24.834192357364657,40.166963030203476,19.399415870954517,27.52575303832263,10.84008820682768,0,36.27016291259986,78.98573972603589,HIGH
47,12.52439738480517,14.110346571639326,16.247037449433922,15.878725044964956,59.711075582338125,2,18.774380945929416,24.16396238391809,CRITICAL
9,31.630163820275072,4.251967734345474,17.103683255194902,14.038708438996512,98.64939733611472,3,4.568061268366053,34.88512775938986,CRITICAL
44,10.76308576948006,17.832457181691908,8.472065394834953,45.8322749660868,19.488370652848808,3,72.56881248640812,97.51582058000642,CRITICAL
94,70.72177759382267,16.565909388395607,26.895335407879504,55.322056256907125,50.21771178207869,1,2.36853106854521,80.62658322081427,HIGH
66,62.77223831559055,42.60135480664979,8.703581428801193,23.638402979177663,46.31062230374876,5,9.329086506976402,73.25395719706384,HIGH
32,82.67284304895531,32.71100749852606,23.064771455203264,24.494232381936133,96.36673592151695,4,99.22788718992518,62.83019801141706,CRITICAL
71,93.72044830901369,17.070764469906763,23.560555755614693,40.51186379921244,36.031635570131805,3,4.001290269702618,72.71243567426967,HIGH
92,44.88708445072141,10.441032050926047,18.311616988527113,16.749846013049847,15.240140681639947,5,99.44045282715769,14.253574099011805,CRITICAL
6,22.83602691418348,43.522874008693655,16.414081573680118,97.20524066511149,78.14455173547181,0,49.891226063753656,48.206746464992136,CRITICAL
26,94.06503741893721,8.073624248862949,8.40351966988555,42.69954392167302,8.922924154351586,1,71.06550318892337,48.770409185474286,HIGH
65,98.06353846968983,38.15731848651836,13.261361640011982,93.17446949064919,93.98294696507321,4,48.82589954107451,39.529850494901154,CRITICAL
41,46.084529286719786,42.85004795330893,27.514203491937693,21.608581466037705,36.67322658932153,4,95.20449587229297,40.49989408203662,CRITICAL
92,47.187481191268695,22.504613646428073,26.322258683041433,99.21233357064428,4.26755742774435,5,5.705867514791008,80.10611063433882,HIGH
94,83.91115315610197,0.397147295833461,25.591793530873506,36.15945401656592,15.820580400626149,3,85.38291906787356,26.189872562000037,CRITICAL
64,70.22355056118428,17.446898097499307,14.054660940725611,58.160417981530614,81.82897453371658,0,8.582254633511122,74.51892171273448,MEDIUM
55,79.13949853912216,9.9735499924125,9.861619114385142,38.55563760413317,99.64382320968018,3,21.26351870767089,75.42205233306325,HIGH
19,35.053755647779084,1.9141169432853211,4.672233525335864,52.29707906466902,64.02163819482188,2,56.8206571275914,98.84202057199444,HIGH
53,15.61602327437229,40.426679090221505,23.68677387314507,98.07047413741698,21.34208310699277,1,86.80206017415428,95.50127589753686,CRITICAL
92,48.062831344353626,12.603564424696302,5.283168572990138,22.75641043658044,27.390531752309556,0,29.83368029726735,72.65963672015806,MEDIUM
58,57.2300148700881,33.4822199840372,7.783416774290415,84.74941823509936,9.244126003203224,3,34.20191478980017,76.55172480796257,HIGH
26,27.87447781439768,47.09708221968303,14.448757650442289,58.195566177329,78.38573914817657,5,43.678398694613854,91.6967926980975,CRITICAL
78,45.022417039211184,0.4965754452751714,23.492171219090956,63.74157747529743,7.78087133372104,5,57.84893603363065,18.738637758453144,CRITICAL
90,98.77311523344623,46.948452939971006,22.28509042231029,76.30473573492017,31.651528935273564,1,89.6501112421297,93.71284294136781,HIGH
68,87.7871213739865,5.68034380376965,29.099283741551332,46.57479743400396,52.06916982105824,0,98.82386062335891,94.61575578219092,HIGH
21,67.08637476294919,31.94581976885256,17.35131049844162,13.28373744842446,74.5707541547954,1,42.017610890005585,56.87819163178293,CRITICAL
26,64.08490236088701,10.80686425718872,6.292892385805445,27.204310204513405,67.96282423796983,0,37.025641511216264,39.560473088459446,MEDIUM
43,90.69894222637181,25.104260004703516,26.032744450437725,72.93854314775585,64.89116772938382,3,41.405372627367676,38.41425294771839,CRITICAL
74,48.3264276168144,48.703507991537876,10.074798415611681,93.37139730023773,45.88235648601026,2,17.68951606210587,61.514721963200174,HIGH
74,49.228854733263695,14.251396747340111,19.788168152097757,71.22536524664186,63.41072342041757,5,62.037648959384505,92.88788170411335,HIGH
17,99.58268991027634,40.29698812858556,3.1143611869896803,68.46621276049602,61.62603715993221,3,10.36753020912775,76.24464952509136,HIGH
84,93.45060183872309,4.985103619666825,13.32310069427524,62.311022374990266,3.263553729437385,2,85.17052562582556,25.127757014137057,HIGH
63,59.64291210694003,5.725055260792461,25.690278962904415,95.54963462948538,35.06136832208641,3,41.29347421824452,82.93970764623316,HIGH
95,80.6171652429087,19.79042776212287,28.188504287893426,80.39764486368219,50.756081404987285,2,87.96071608266371,30.127411702295277,CRITICAL
58,70.59707307621761,0.20787786699356103,27.27177152362987,12.940714965743615,2.624681706261145,2,84.07696248345599,54.30150838869264,HIGH
99,63.995110679957165,16.754496906105704,28.774817788344794,99.35462123678454,24.183111306830916,3,19.26604033728533,66.22126402232934,HIGH
11,82.11984816100174,28.892680789940968,3.866113932294779,67.26461421800444,97.73556346305661,1,40.31190194500339,35.22186990187557,HIGH
25,49.36614283015769,4.978896196940857,24.03515922866693,55.383134191137145,63.1441068477435,3,84.30307266277958,64.59524625601776,CRITICAL
38,85.36040901960057,7.952658440433552,9.67213896001039,18.392898279382926,2.564023015961825,0,62.889412619197536,61.362378221300375,MEDIUM
8,65.62896783412867,27.183624327404193,29.17199650677424,61.46144512605992,2.52898763294489,5,13.054801511328062,48.102094868376845,HIGH
85,79.98307736390025,9.327758565441474,19.5756815890765,29.9579701328503,19.382891457838724,1,72.63126207890282,81.67425263430609,HIGH
53,79.33524268450718,32.96288477322044,8.24894474811033,94.14783040388865,62.743800895766036,5,98.47978396665646,87.35920939463993,HIGH
19,51.321495126544775,29.79472209613186,3.212299602143923,35.42167345866203,89.46047885762728,0,7.7381428288258896,85.23924324164349,HIGH
31,45.17201877430419,24.551847873420062,0.6587090522971273,16.621837271649802,95.92171730524507,0,21.029597287875713,44.89117622859153,HIGH
45,67.01966182699215,22.543926465715856,4.83310934449876,36.887948445324795,90.36381705006738,5,56.72938498199984,62.632211604765416,CRITICAL
9,20.548642559591144,17.140522596888086,10.403511706868777,99.54244438752866,59.99928679055182,0,15.838826836458253,75.46119875593183,HIGH
20,27.35607336871303,1.4777621388264661,0.6911452527332851,56.05702488486832,15.234601658811064,2,11.478845699557938,25.610989613847977,HIGH
46,22.470851836938408,4.172138023281057,20.748051689531227,21.392222300791346,27.36664822814976,1,95.32293609676498,38.11257107010439,CRITICAL
75,68.67320773369728,23.35218740448149,24.27035193796494,49.245579064928656,94.63456749911767,1,25.00931484472715,23.798262143660022,CRITICAL
96,35.29744875854564,19.641296231334877,17.50944766249207,78.98039805056229,31.158512954155437,1,95.37620747242893,51.34402000292993,HIGH
62,48.136358959001896,37.3539635061003,24.47676598699734,66.06198660791158,60.72956501174408,3,19.97207743461581,38.52697305773382,CRITICAL
85,83.74075208443375,22.47016920419374,26.68349058190584,96.22876954095149,25.306366076222986,3,29.347354623587496,83.5352097700458,HIGH
87,95.53402741896414,26.524909344409902,11.949200040833642,20.31849575185314,80.90404668650118,3,79.08963723921396,38.98572909314352,CRITICAL
14,29.366574802442745,18.583014745996994,4.351190279315684,38.30076054489109,0.9632999588468194,5,1.0901024317760855,36.242591964515896,CRITICAL
64,61.072232734945025,16.0780619452685,6.9794622573943235,15.961162855499829,28.361425252111182,1,52.72623614777879,14.777418399535689,HIGH
40,74.46390609973216,47.31355305141215,24.222794888894104,70.42104696284366,57.39483974327446,5,42.1750140802055,76.83911432582534,CRITICAL
45,83.20550269492661,9.907520635844486,1.4897922730576652,54.454083628047904,4.6791843997386895,2,42.12372460906134,16.788804516304918,MEDIUM
26,64.12876113816148,29.558554806879727,7.092657516095149,11.914182794491362,1.7836299863953853,4,98.79547655928657,91.6060986285532,HIGH
41,21.795224590211042,48.34267772838875,1.110245860180895,58.0120308147602,52.75136831337232,2,64.47756664177201,11.598140892683478,CRITICAL
17,84.68651959468569,20.753943444510426,9.029948176743135,38.547069563212276,34.58244681383993,0,55.6450201381843,34.75159281427239,MEDIUM
83,14.236549402769462,14.922190717032896,29.519005146901698,54.400296184275355,64.10971355971137,0,84.30756432854092,94.0818567850278,HIGH
18,12.635936365733237,2.391711929983098,0.3118808132561479,19.462212468822543,32.2859040360069,5,72.4253359702844,26.50241934633395,CRITICAL
16,27.20437239981973,45.11382423798814,11.06638598803005,91.25925249144623,98.95650297771495,5,86.80148724652155,29.67033065047366,CRITICAL
10,19.97232373297441,47.35724304031211,2.2512652569399316,39.63960768217551,61.27506329985546,3,26.99120543797674,21.182169861059997,CRITICAL
22,62.510788377094556,5.99507098134186,9.579980417019478,23.320133445956806,58.413030123560425,3,63.69036469368616,68.48234881926673,HIGH
71,57.483003524296805,28.89423611682907,19.838069265359007,97.87145074642258,32.1911363099843,5,48.270631004743656,13.720940426455005,HIGH
42,74.0243238765857,17.65048487429143,25.066262902216387,31.813863213012137,64.71342722719034,1,69.49650651068741,12.138718234879484,CRITICAL
68,15.424023562094508,0.6564053410660298,6.484064042899842,83.66602997970149,18.791742986176587,0,34.04501394082714,82.32956469878326,MEDIUM
72,56.25345853910815,15.667951390328982,28.331440756877978,73.76611255751533,65.52893381863751,4,10.5660475150684,17.355748495344507,CRITICAL
51,44.701817391483644,22.62159469271406,18.614341582387098,28.27186547370177,40.0204905777823,0,27.783843445102853,20.598650874162235,CRITICAL
44,95.63451363358514,28.862114119672388,3.0619304956398286,51.48587091906116,10.71733887868076,0,24.056246144017525,89.93931516096329,LOW
28,34.008100200986576,23.812021189140342,15.926562276327813,41.6761141561127,11.83261940399387,4,8.406676616092646,45.98999548812414,CRITICAL
24,45.72352010903607,21.542421172532002,10.012185138424574,49.72065377632527,36.978067530552075,0,64.86217482575962,74.54015290857774,HIGH
59,27.45384638354577,9.472481683899497,5.2993531362822255,34.83331298575287,60.7448134523751,4,43.35653417496722,69.71024986161133,CRITICAL
87,32.40498204758356,5.554139695905058,3.4556371837417252,90.55526147195634,57.52305035753417,1,6.584738591411499,14.598039136593412,HIGH
33,89.43402607604762,34.97561392032478,12.13678197381826,45.359688245634615,21.988829772118002,5,26.82669497666631,24.542010696588196,CRITICAL
31,41.286980191774134,14.399627486561739,17.88940190255164,76.04940436988784,9.424256671278785,4,90.77824406360926,64.10124324479729,HIGH
99,37.479176943978324,45.33338833150861,7.1585845582707,38.36012491084504,6.945463394109497,1,33.215531632206755,48.2455503454372,HIGH
6,69.94282411570893,21.396127467622662,0.6248054305125128,97.69337686706257,88.12575271500428,1,67.92029422541019,86.04351845327554,HIGH
81,41.6929280553664,23.69150801865714,0.03019418306067445,88.58966843989445,47.25682445569783,0,81.89264388188036,58.89033935669357,HIGH
42,85.1823128055475,26.263459214250172,5.019142125917778,23.192466346719034,9.391009882086854,2,80.3892617942292,36.88934838770742,HIGH
67,76.13335036911289,49.48965592150206,7.7201853685249056,53.784398234026995,36.428933187388445,0,82.7749478464025,33.607733119017844,HIGH
47,90.22351746711726,38.726314777112385,25.70868481661254,91.19501446137384,59.57435405578825,0,26.993744586247313,54.33434552833792,HIGH
86,11.865455011360597,48.931871879964675,25.68796572541943,69.34302217861887,14.16331258207142,3,3.0904674860595116,59.87049948719278,CRITICAL
94,97.59615293715034,17.97099642690551,22.330953573273266,27.445790118413065,95.48144070638585,5,10.793165836820794,31.022769349282104,CRITICAL
85,71.09213731469569,44.961069119122044,13.478080403953417,96.24755128360059,52.690687905961454,2,91.03273352911052,38.140280353721344,CRITICAL
47,45.19236030446965,20.86471428918335,29.818311246390746,37.83909676336899,4.109997734067461,4,70.18356348818125,84.24629895519395,CRITICAL
20,49.01136608108849,22.751383694508082,29.04459106755083,81.31064609609398,28.840853355966935,0,49.8927018994339,70.12503649277578,HIGH
64,71.28307613373173,26.159308465820352,8.693453287436467,60.232676415062166,16.26068227264702,3,28.825995374185208,80.97958116232633,MEDIUM
6,50.84723639254106,10.866265104344969,24.764118029118688,21.109218931104202,48.83664422170929,0,43.03228285331689,67.72406491816383,HIGH
5,14.491184149898675,6.88593922191047,26.361662883296354,80.67369690024069,50.19932364324181,4,15.503701533142667,13.170329203856918,CRITICAL
39,22.837983069064336,36.65265671786942,12.96152351466376,92.6433853601263,29.08020259354842,0,47.31777677903679,38.69006260208195,CRITICAL
91,67.33401838512475,21.128164380458593,29.007204451597367,18.832482698358803,26.12609112277189,2,59.70387928987726,21.46368707397001,CRITICAL
60,71.10308899606702,16.123995112024335,17.345022515768488,71.49890653110617,19.95066646488044,1,41.63123037985248,23.95470167399134,HIGH
44,17.703813439310135,28.333254503875466,18.849564819295935,59.12476082521301,37.596594380144566,3,9.604229881323779,55.024282649015085,HIGH
93,38.19344159471515,46.74399073614302,21.377955158999335,52.15409868864302,42.76691709947031,3,96.14469216038184,48.82197829059458,CRITICAL
76,12.377990828262693,38.33848514442094,2.6528696170128407,22.652703191107275,90.68487830638139,1,58.03224184528499,40.445559450172716,CRITICAL
84,58.8942596390256,28.27873001910941,8.8002956033206,77.98016560122117,39.26593223656404,3,67.00792313065591,48.966742692222425,HIGH
71,51.419867765365716,2.717311711854892,1.6407826401684056,84.69048603442025,64.98799406517216,2,59.43396843776036,83.08431269679075,MEDIUM
77,53.33211103195966,16.565379822371202,1.8259430948144217,76.64256455462854,67.44129993827706,5,71.695137808487,71.64940323294046,HIGH
71,22.973671038332817,37.02120593461336,14.859139577240365,30.118922520836513,67.56807613348076,1,30.089220872699805,34.534628751266695,CRITICAL
5,82.50551599000366,31.18319611540984,6.020996223697556,16.042785570049386,15.302208515845727,0,51.98225609724494,28.484578165470786,HIGH
18,52.6368162946334,41.63632262714375,13.314476249526564,15.008784557461732,12.181141450944356,3,48.37195275924822,22.484174541575765,CRITICAL
35,85.75487230938334,27.335962377589762,24.650593760481488,71.31884023190801,85.93138877910324,4,12.319653058315582,18.893405239572605,CRITICAL
7,26.63270676696118,40.927505025490554,19.723960885557954,25.36979426470659,74.16647203238954,4,20.03510406327128,50.644314159106,CRITICAL
42,70.07819763572343,47.954570721374374,14.78892409071462,70.09296934877574,39.118922044203266,5,79.98551957855808,49.0765513077763,CRITICAL
59,23.334987703840127,14.171111008928072,3.603794924365522,45.04864581668203,58.05380739477394,0,64.51089877666706,89.8559924768894,HIGH
84,50.00314454612777,45.405416901058864,10.64180619183105,22.5373171427223,88.2424188577125,3,27.690403915286097,98.26660014718682,CRITICAL
50,55.057454161536405,43.05110816031903,6.323404166586862,91.22954713970583,52.50556498067402,4,6.27657709605759,67.3123285128419,HIGH
50,69.03400469369308,28.15738817277963,13.784452315088135,87.27975100876925,14.00392970319102,5,30.29298851153026,42.42322930306166,HIGH
87,53.53701952015642,48.127750483062975,18.175253940888897,26.23370835068453,70.85001835779268,4,77.53979985334358,54.91622119863682,CRITICAL
21,72.7991834965862,29.442604987023245,17.421741563401046,62.604390200769544,82.98862681073982,0,4.492913208545623,85.94296250211717,MEDIUM
25,30.85338792717933,33.26304856919513,14.983017131887504,71.1390048479823,32.36593809717094,1,98.13283962886283,81.8127709041572,HIGH
98,81.60444379818101,5.2715904637404885,26.42266232684209,75.53468436243054,38.40834629223784,3,92.2375798704996,10.883031287274093,HIGH
37,20.30264044826957,42.340092640345894,2.186450833423832,78.70167548722766,60.65333011097762,0,92.35508454894068,35.510125385431905,CRITICAL
94,50.45586678375754,6.660832088020019,19.121873208980187,60.082139804781214,19.571794757615724,3,43.75148540649489,32.17848659621306,HIGH
30,76.7938515885775,21.703150426535956,15.855883466155575,81.10037958105372,8.601829843303522,0,62.911566316956524,68.52253373071238,MEDIUM
31,12.991527266061272,7.028129657093812,0.15708856870852328,79.69471042396474,56.829502840772896,0,34.0711311886492,69.82431455960739,MEDIUM
98,67.80091395626891,24.808773469230864,24.972087265731716,61.33330624164503,47.373287007846145,2,35.64851926153813,90.4767969852406,HIGH
22,82.14363005790055,21.943903128620885,18.76412102046271,88.65792115314369,56.91524228315339,1,78.23873573336516,33.33156339516293,HIGH
20,54.884101903078076,2.573950440246453,16.2161406869262,12.028823049082675,82.13278050766701,2,92.22733291100599,28.88127548315009,CRITICAL
95,42.21146752026493,43.62212675492217,4.735890619780453,35.926209589317,53.44238100599935,1,85.319521663904,93.52185974321141,CRITICAL
69,38.101538985444364,30.93224579716034,16.378248564344176,90.26275388880596,58.27725117726526,2,65.32320009915384,8.066098929303124,CRITICAL
58,33.47929945622394,16.727062273035955,22.942077456278792,22.535976531960053,54.70873476323662,5,32.96091699911226,76.94775266957977,CRITICAL
12,31.205548155456484,3.6455950907103962,28.439927897719187,91.389147899301,70.30908304080624,0,34.5845572509289,11.72249410481184,HIGH
58,63.83328658741746,30.62163253477349,2.417804648172549,59.628272675644105,94.6600676547472,2,72.33297753463758,14.885815556213316,CRITICAL
68,55.684383886099255,32.5168484264082,12.945466893373263,37.30765164150867,84.98335024449959,1,2.1443262184012934,10.258872006115404,CRITICAL
30,58.076727500054986,43.01472357637747,20.45823648950347,76.41312131008905,55.249596001336975,0,38.71247899955623,40.83664201994874,HIGH
21,48.67467837870419,21.34167907742594,4.133112903442203,49.415756915653716,89.71467287514596,2,35.17890959504666,37.59693552903725,CRITICAL
12,31.43531874480104,4.5995405273949626,0.30148950825465093,47.17589353973278,75.2569063665981,4,56.80486116243877,99.13917996859456,CRITICAL
6,88.59302285898042,12.496120040350366,1.706509681778774,15.098912949893098,43.85558827265611,2,4.371942813788266,38.21840910039485,HIGH
88,90.1382230369895,49.9044404523122,3.8914873315670717,45.80367858024778,65.75828203735973,5,7.6803833815290545,28.768891276010596,CRITICAL
74,28.527486507174608,35.262759303755544,24.402745073353863,90.78761579363851,85.87601573786682,3,71.31338589095988,94.43556383146863,CRITICAL
75,36.34150727247733,32.68219353415287,15.805325633208113,34.0781724355914,69.77716873691914,4,10.437817166743823,37.930368002805196,CRITICAL
57,73.49515077136985,31.09358902506817,8.393515365968513,28.31994415882549,13.713148863185454,4,23.05359267066359,75.48132257559699,HIGH
